epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
,2.081015971580863e-06,24191,,,
169,,24191,,0.4092490077018738,
,2.081015971580863e-06,24192,,,
169,,24192,,0.2744470536708832,
,2.081015971580863e-06,24193,,,
169,,24193,,0.3012298345565796,
,2.081015971580863e-06,24194,,,
169,,24194,,1.3813754320144653,
,2.081015971580863e-06,24195,,,
169,,24195,,0.5472738146781921,
,2.081015971580863e-06,24196,,,
169,,24196,,3.16798996925354,
,2.081015971580863e-06,24197,,,
169,,24197,,0.4181939363479614,
,2.081015971580863e-06,24198,,,
169,,24198,,2.5603199005126953,
,2.081015971580863e-06,24199,,,
169,,24199,,1.0103546380996704,
,2.081015971580863e-06,24200,,,
169,,24200,,0.40175795555114746,
,2.081015971580863e-06,24201,,,
169,,24201,,0.9292489886283875,
,2.081015971580863e-06,24202,,,
169,,24202,,0.2653988003730774,
,2.081015971580863e-06,24203,,,
169,,24203,,0.5556469559669495,
,2.081015971580863e-06,24204,,,
169,,24204,,0.848074197769165,
,2.081015971580863e-06,24205,,,
169,,24205,,1.5068442821502686,
,2.081015971580863e-06,24206,,,
169,,24206,,1.983977198600769,
,2.081015971580863e-06,24207,,,
169,,24207,,2.3898415565490723,
,2.081015971580863e-06,24208,,,
169,,24208,,0.08530677109956741,
,2.081015971580863e-06,24209,,,
169,,24209,,2.60016131401062,
,2.081015971580863e-06,24210,,,
169,,24210,,0.9394494295120239,
,2.081015971580863e-06,24211,,,
169,,24211,,3.9475879669189453,
,2.081015971580863e-06,24212,,,
169,,24212,,1.7622846364974976,
,2.081015971580863e-06,24213,,,
169,,24213,,0.8491215109825134,
,2.081015971580863e-06,24214,,,
169,,24214,,0.1679879128932953,
,2.081015971580863e-06,24215,,,
169,,24215,,1.2807790040969849,
,2.081015971580863e-06,24216,,,
169,,24216,,1.6783485412597656,
,2.081015971580863e-06,24217,,,
169,,24217,,2.5461103916168213,
,2.081015971580863e-06,24218,,,
169,,24218,,0.30956199765205383,
,2.081015971580863e-06,24219,,,
169,,24219,,0.6604544520378113,
,2.081015971580863e-06,24220,,,
169,,24220,,2.438448667526245,
,2.081015971580863e-06,24221,,,
169,,24221,,2.931147813796997,
,2.081015971580863e-06,24222,,,
169,,24222,,1.8355456590652466,
,2.081015971580863e-06,24223,,,
169,,24223,,2.155043125152588,
,2.081015971580863e-06,24224,,,
169,,24224,,1.9479126930236816,
,2.081015971580863e-06,24225,,,
169,,24225,,1.5705318450927734,
,2.081015971580863e-06,24226,,,
169,,24226,,1.3787744045257568,
,2.081015971580863e-06,24227,,,
169,,24227,,2.8557581901550293,
,2.081015971580863e-06,24228,,,
169,,24228,,0.6702905893325806,
,2.081015971580863e-06,24229,,,
169,,24229,,1.441977620124817,
,2.081015971580863e-06,24230,,,
169,,24230,,2.356210470199585,
,2.081015971580863e-06,24231,,,
169,,24231,,1.3411765098571777,
,2.081015971580863e-06,24232,,,
169,,24232,,2.7044458389282227,
,2.081015971580863e-06,24233,,,
169,,24233,,1.349669337272644,
,2.081015971580863e-06,24234,,,
169,,24234,,1.073981761932373,
,2.081015971580863e-06,24235,,,
169,,24235,,0.6323566436767578,
,2.081015971580863e-06,24236,,,
169,,24236,,0.7215620279312134,
,2.081015971580863e-06,24237,,,
169,,24237,,2.865178108215332,
,2.081015971580863e-06,24238,,,
169,,24238,,0.4366919994354248,
,2.081015971580863e-06,24239,,,
169,,24239,,2.7715137004852295,
,2.081015971580863e-06,24240,,,
169,,24240,,3.5764667987823486,
,2.081015971580863e-06,24241,,,
169,,24241,,2.122154474258423,
,2.081015971580863e-06,24242,,,
169,,24242,,1.0227501392364502,
,2.081015971580863e-06,24243,,,
169,,24243,,1.254189133644104,
,2.081015971580863e-06,24244,,,
169,,24244,,1.1616685390472412,
,2.081015971580863e-06,24245,,,
169,,24245,,1.604190468788147,
,2.081015971580863e-06,24246,,,
169,,24246,,2.864020347595215,
,2.081015971580863e-06,24247,,,
169,,24247,,2.317491054534912,
,2.081015971580863e-06,24248,,,
169,,24248,,0.7193752527236938,
,2.081015971580863e-06,24249,,,
169,,24249,,1.5571200847625732,
,2.081015971580863e-06,24250,,,
169,,24250,,0.727871835231781,
,2.081015971580863e-06,24251,,,
169,,24251,,0.887986958026886,
,2.081015971580863e-06,24252,,,
169,,24252,,1.1196882724761963,
,2.081015971580863e-06,24253,,,
169,,24253,,3.7436509132385254,
,2.081015971580863e-06,24254,,,
169,,24254,,1.6150496006011963,
,2.081015971580863e-06,24255,,,
169,,24255,,1.124394178390503,
,2.081015971580863e-06,24256,,,
169,,24256,,1.409115195274353,
,2.081015971580863e-06,24257,,,
169,,24257,,1.8764564990997314,
,2.081015971580863e-06,24258,,,
169,,24258,,1.9877517223358154,
,2.081015971580863e-06,24259,,,
169,,24259,,2.252937078475952,
,2.081015971580863e-06,24260,,,
169,,24260,,0.6945551633834839,
,2.081015971580863e-06,24261,,,
169,,24261,,1.1598517894744873,
,2.081015971580863e-06,24262,,,
169,,24262,,0.740894079208374,
,2.081015971580863e-06,24263,,,
169,,24263,,0.9646020531654358,
,2.081015971580863e-06,24264,,,
169,,24264,,1.8730732202529907,
,2.081015971580863e-06,24265,,,
169,,24265,,1.4248944520950317,
,2.081015971580863e-06,24266,,,
169,,24266,,2.2567169666290283,
,2.081015971580863e-06,24267,,,
169,,24267,,1.734849214553833,
,2.081015971580863e-06,24268,,,
169,,24268,,0.39025500416755676,
,2.081015971580863e-06,24269,,,
169,,24269,,1.477400779724121,
,2.081015971580863e-06,24270,,,
169,,24270,,1.611048698425293,
,2.081015971580863e-06,24271,,,
169,,24271,,1.399515151977539,
,2.081015971580863e-06,24272,,,
169,,24272,,1.2705159187316895,
,2.081015971580863e-06,24273,,,
169,,24273,,0.7897613644599915,
,2.081015971580863e-06,24274,,,
169,,24274,,0.714280366897583,
,2.081015971580863e-06,24275,,,
169,,24275,,1.3896149396896362,
,2.081015971580863e-06,24276,,,
169,,24276,,0.9327951669692993,
,2.081015971580863e-06,24277,,,
169,,24277,,1.8033297061920166,
,2.081015971580863e-06,24278,,,
169,,24278,,2.6013023853302,
,2.081015971580863e-06,24279,,,
169,,24279,,0.8844468593597412,
,2.081015971580863e-06,24280,,,
169,,24280,,1.0123589038848877,
,2.081015971580863e-06,24281,,,
169,,24281,,2.939865827560425,
,2.081015971580863e-06,24282,,,
169,,24282,,2.1235666275024414,
,2.081015971580863e-06,24283,,,
169,,24283,,1.7514731884002686,
,2.081015971580863e-06,24284,,,
169,,24284,,2.644183397293091,
,2.081015971580863e-06,24285,,,
169,,24285,,1.2844641208648682,
,2.081015971580863e-06,24286,,,
169,,24286,,1.0620046854019165,
,2.081015971580863e-06,24287,,,
169,,24287,,0.3713376522064209,
,2.081015971580863e-06,24288,,,
169,,24288,,1.7532252073287964,
,2.081015971580863e-06,24289,,,
169,,24289,,1.830862283706665,
,2.081015971580863e-06,24290,,,
169,,24290,,2.4710991382598877,
,2.081015971580863e-06,24291,,,
169,,24291,,1.3104438781738281,
,2.081015971580863e-06,24292,,,
169,,24292,,1.2736784219741821,
,2.081015971580863e-06,24293,,,
169,,24293,,2.4462389945983887,
,2.081015971580863e-06,24294,,,
169,,24294,,1.1600863933563232,
,2.081015971580863e-06,24295,,,
169,,24295,,1.125855565071106,
,2.081015971580863e-06,24296,,,
169,,24296,,0.5171432495117188,
,2.081015971580863e-06,24297,,,
169,,24297,,1.4639060497283936,
,2.081015971580863e-06,24298,,,
169,,24298,,1.7209519147872925,
,2.081015971580863e-06,24299,,,
169,,24299,,3.3498172760009766,
,2.081015971580863e-06,24300,,,
169,,24300,,3.7409582138061523,
,2.081015971580863e-06,24301,,,
169,,24301,,0.29647308588027954,
,2.081015971580863e-06,24302,,,
169,,24302,,2.579843759536743,
,2.081015971580863e-06,24303,,,
169,,24303,,0.9826322197914124,
,2.081015971580863e-06,24304,,,
169,,24304,,1.4417427778244019,
,2.081015971580863e-06,24305,,,
169,,24305,,2.0002293586730957,
,2.081015971580863e-06,24306,,,
169,,24306,,1.3029879331588745,
,2.081015971580863e-06,24307,,,
169,,24307,,1.3688253164291382,
,2.081015971580863e-06,24308,,,
169,,24308,,2.1899757385253906,
,2.081015971580863e-06,24309,,,
169,,24309,,1.400782585144043,
169,,24309,,,1.501046061515808
169,,24309,1.5576006174087524,,
,2.2018834929534405e-06,24310,,,
170,,24310,,0.9923231601715088,
,2.2018834929534405e-06,24311,,,
170,,24311,,2.439667224884033,
,2.2018834929534405e-06,24312,,,
170,,24312,,1.5715456008911133,
,2.2018834929534405e-06,24313,,,
170,,24313,,0.6401441097259521,
,2.2018834929534405e-06,24314,,,
170,,24314,,1.5719748735427856,
,2.2018834929534405e-06,24315,,,
170,,24315,,1.7299267053604126,
,2.2018834929534405e-06,24316,,,
170,,24316,,0.7950372099876404,
,2.2018834929534405e-06,24317,,,
170,,24317,,1.909751534461975,
,2.2018834929534405e-06,24318,,,
170,,24318,,1.7630984783172607,
,2.2018834929534405e-06,24319,,,
170,,24319,,1.6428310871124268,
,2.2018834929534405e-06,24320,,,
170,,24320,,1.43337082862854,
,2.2018834929534405e-06,24321,,,
170,,24321,,1.8424088954925537,
,2.2018834929534405e-06,24322,,,
170,,24322,,0.34578508138656616,
,2.2018834929534405e-06,24323,,,
170,,24323,,3.100248336791992,
,2.2018834929534405e-06,24324,,,
170,,24324,,0.25814253091812134,
,2.2018834929534405e-06,24325,,,
170,,24325,,2.169656753540039,
,2.2018834929534405e-06,24326,,,
170,,24326,,0.47752025723457336,
,2.2018834929534405e-06,24327,,,
170,,24327,,1.8053526878356934,
,2.2018834929534405e-06,24328,,,
170,,24328,,2.2145144939422607,
,2.2018834929534405e-06,24329,,,
170,,24329,,1.9487224817276,
,2.2018834929534405e-06,24330,,,
170,,24330,,1.7644771337509155,
,2.2018834929534405e-06,24331,,,
170,,24331,,0.820265531539917,
,2.2018834929534405e-06,24332,,,
170,,24332,,1.2684508562088013,
,2.2018834929534405e-06,24333,,,
170,,24333,,1.4230492115020752,
,2.2018834929534405e-06,24334,,,
170,,24334,,1.3712561130523682,
,2.2018834929534405e-06,24335,,,
170,,24335,,1.9578914642333984,
,2.2018834929534405e-06,24336,,,
170,,24336,,1.679064393043518,
,2.2018834929534405e-06,24337,,,
170,,24337,,2.182054281234741,
,2.2018834929534405e-06,24338,,,
170,,24338,,0.5964353680610657,
,2.2018834929534405e-06,24339,,,
170,,24339,,2.3687946796417236,
,2.2018834929534405e-06,24340,,,
170,,24340,,1.4835985898971558,
,2.2018834929534405e-06,24341,,,
170,,24341,,1.9633088111877441,
,2.2018834929534405e-06,24342,,,
170,,24342,,1.6012645959854126,
,2.2018834929534405e-06,24343,,,
170,,24343,,1.6472680568695068,
,2.2018834929534405e-06,24344,,,
170,,24344,,1.690848469734192,
,2.2018834929534405e-06,24345,,,
170,,24345,,2.008390426635742,
,2.2018834929534405e-06,24346,,,
170,,24346,,1.8215543031692505,
,2.2018834929534405e-06,24347,,,
170,,24347,,0.7909747362136841,
,2.2018834929534405e-06,24348,,,
170,,24348,,1.6418365240097046,
,2.2018834929534405e-06,24349,,,
170,,24349,,1.377815842628479,
,2.2018834929534405e-06,24350,,,
170,,24350,,1.7808934450149536,
,2.2018834929534405e-06,24351,,,
170,,24351,,1.6182111501693726,
,2.2018834929534405e-06,24352,,,
170,,24352,,0.986600399017334,
,2.2018834929534405e-06,24353,,,
170,,24353,,3.655478000640869,
,2.2018834929534405e-06,24354,,,
170,,24354,,1.4628251791000366,
,2.2018834929534405e-06,24355,,,
170,,24355,,0.49239057302474976,
,2.2018834929534405e-06,24356,,,
170,,24356,,1.4826390743255615,
,2.2018834929534405e-06,24357,,,
170,,24357,,0.8666709065437317,
,2.2018834929534405e-06,24358,,,
170,,24358,,2.047159194946289,
,2.2018834929534405e-06,24359,,,
170,,24359,,1.4622917175292969,
,2.2018834929534405e-06,24360,,,
170,,24360,,0.38775816559791565,
,2.2018834929534405e-06,24361,,,
170,,24361,,1.7589422464370728,
,2.2018834929534405e-06,24362,,,
170,,24362,,2.012471914291382,
,2.2018834929534405e-06,24363,,,
170,,24363,,1.2517335414886475,
,2.2018834929534405e-06,24364,,,
170,,24364,,2.4871811866760254,
,2.2018834929534405e-06,24365,,,
170,,24365,,1.8444499969482422,
,2.2018834929534405e-06,24366,,,
170,,24366,,2.22932505607605,
,2.2018834929534405e-06,24367,,,
170,,24367,,1.996951699256897,
,2.2018834929534405e-06,24368,,,
170,,24368,,1.7581372261047363,
,2.2018834929534405e-06,24369,,,
170,,24369,,2.587792158126831,
,2.2018834929534405e-06,24370,,,
170,,24370,,0.9060784578323364,
,2.2018834929534405e-06,24371,,,
170,,24371,,2.629021406173706,
,2.2018834929534405e-06,24372,,,
170,,24372,,0.6733617186546326,
,2.2018834929534405e-06,24373,,,
170,,24373,,1.3610811233520508,
,2.2018834929534405e-06,24374,,,
170,,24374,,1.3940776586532593,
,2.2018834929534405e-06,24375,,,
170,,24375,,2.356388807296753,
,2.2018834929534405e-06,24376,,,
170,,24376,,0.8051982522010803,
,2.2018834929534405e-06,24377,,,
170,,24377,,1.650266408920288,
,2.2018834929534405e-06,24378,,,
170,,24378,,2.304344654083252,
,2.2018834929534405e-06,24379,,,
170,,24379,,2.3755154609680176,
,2.2018834929534405e-06,24380,,,
170,,24380,,1.874097228050232,
,2.2018834929534405e-06,24381,,,
170,,24381,,2.074535369873047,
,2.2018834929534405e-06,24382,,,
170,,24382,,0.6918327212333679,
,2.2018834929534405e-06,24383,,,
170,,24383,,1.548953890800476,
,2.2018834929534405e-06,24384,,,
170,,24384,,3.0815060138702393,
,2.2018834929534405e-06,24385,,,
170,,24385,,0.9998670220375061,
,2.2018834929534405e-06,24386,,,
170,,24386,,1.289432168006897,
,2.2018834929534405e-06,24387,,,
170,,24387,,0.8825505971908569,
,2.2018834929534405e-06,24388,,,
170,,24388,,1.1029400825500488,
,2.2018834929534405e-06,24389,,,
170,,24389,,2.3550825119018555,
,2.2018834929534405e-06,24390,,,
170,,24390,,2.2938735485076904,
,2.2018834929534405e-06,24391,,,
170,,24391,,1.6032260656356812,
,2.2018834929534405e-06,24392,,,
170,,24392,,1.3480640649795532,
,2.2018834929534405e-06,24393,,,
170,,24393,,1.4801177978515625,
,2.2018834929534405e-06,24394,,,
170,,24394,,1.208817481994629,
,2.2018834929534405e-06,24395,,,
170,,24395,,0.9937185645103455,
,2.2018834929534405e-06,24396,,,
170,,24396,,1.1016864776611328,
,2.2018834929534405e-06,24397,,,
170,,24397,,0.8051927089691162,
,2.2018834929534405e-06,24398,,,
170,,24398,,1.5594210624694824,
,2.2018834929534405e-06,24399,,,
170,,24399,,4.496522426605225,
,2.2018834929534405e-06,24400,,,
170,,24400,,2.881298780441284,
,2.2018834929534405e-06,24401,,,
170,,24401,,2.324334144592285,
,2.2018834929534405e-06,24402,,,
170,,24402,,1.0765928030014038,
,2.2018834929534405e-06,24403,,,
170,,24403,,1.0320549011230469,
,2.2018834929534405e-06,24404,,,
170,,24404,,1.5505750179290771,
,2.2018834929534405e-06,24405,,,
170,,24405,,0.3537623882293701,
,2.2018834929534405e-06,24406,,,
170,,24406,,0.8347872495651245,
,2.2018834929534405e-06,24407,,,
170,,24407,,0.914336621761322,
,2.2018834929534405e-06,24408,,,
170,,24408,,2.3235857486724854,
,2.2018834929534405e-06,24409,,,
170,,24409,,1.6914393901824951,
,2.2018834929534405e-06,24410,,,
170,,24410,,0.26854491233825684,
,2.2018834929534405e-06,24411,,,
170,,24411,,1.969009518623352,
,2.2018834929534405e-06,24412,,,
170,,24412,,1.7896029949188232,
,2.2018834929534405e-06,24413,,,
170,,24413,,1.739061713218689,
,2.2018834929534405e-06,24414,,,
170,,24414,,1.7040355205535889,
,2.2018834929534405e-06,24415,,,
170,,24415,,0.6452975869178772,
,2.2018834929534405e-06,24416,,,
170,,24416,,0.8888182044029236,
,2.2018834929534405e-06,24417,,,
170,,24417,,0.5118070840835571,
,2.2018834929534405e-06,24418,,,
170,,24418,,2.8036210536956787,
,2.2018834929534405e-06,24419,,,
170,,24419,,0.6626380681991577,
,2.2018834929534405e-06,24420,,,
170,,24420,,3.628364086151123,
,2.2018834929534405e-06,24421,,,
170,,24421,,2.547962188720703,
,2.2018834929534405e-06,24422,,,
170,,24422,,1.2672076225280762,
,2.2018834929534405e-06,24423,,,
170,,24423,,1.9465315341949463,
,2.2018834929534405e-06,24424,,,
170,,24424,,1.545461654663086,
,2.2018834929534405e-06,24425,,,
170,,24425,,0.5130354166030884,
,2.2018834929534405e-06,24426,,,
170,,24426,,1.4893901348114014,
,2.2018834929534405e-06,24427,,,
170,,24427,,0.6925513744354248,
,2.2018834929534405e-06,24428,,,
170,,24428,,1.271737813949585,
,2.2018834929534405e-06,24429,,,
170,,24429,,2.967794418334961,
,2.2018834929534405e-06,24430,,,
170,,24430,,0.7220624685287476,
,2.2018834929534405e-06,24431,,,
170,,24431,,2.876152753829956,
,2.2018834929534405e-06,24432,,,
170,,24432,,2.3071579933166504,
,2.2018834929534405e-06,24433,,,
170,,24433,,1.981499195098877,
,2.2018834929534405e-06,24434,,,
170,,24434,,1.3364500999450684,
,2.2018834929534405e-06,24435,,,
170,,24435,,1.147321343421936,
,2.2018834929534405e-06,24436,,,
170,,24436,,0.7194545269012451,
,2.2018834929534405e-06,24437,,,
170,,24437,,4.050343036651611,
,2.2018834929534405e-06,24438,,,
170,,24438,,1.197522521018982,
,2.2018834929534405e-06,24439,,,
170,,24439,,1.9785901308059692,
,2.2018834929534405e-06,24440,,,
170,,24440,,1.0686191320419312,
,2.2018834929534405e-06,24441,,,
170,,24441,,1.2820428609848022,
,2.2018834929534405e-06,24442,,,
170,,24442,,2.509420156478882,
,2.2018834929534405e-06,24443,,,
170,,24443,,1.563472867012024,
,2.2018834929534405e-06,24444,,,
170,,24444,,1.002397060394287,
,2.2018834929534405e-06,24445,,,
170,,24445,,1.474124550819397,
,2.2018834929534405e-06,24446,,,
170,,24446,,1.6365141868591309,
,2.2018834929534405e-06,24447,,,
170,,24447,,0.6137562990188599,
,2.2018834929534405e-06,24448,,,
170,,24448,,0.31795212626457214,
,2.2018834929534405e-06,24449,,,
170,,24449,,1.3929543495178223,
,2.2018834929534405e-06,24450,,,
170,,24450,,1.089406967163086,
,2.2018834929534405e-06,24451,,,
170,,24451,,1.1322007179260254,
,2.2018834929534405e-06,24452,,,
170,,24452,,1.3699851036071777,
170,,24452,,,1.6273829936981201
170,,24452,1.582084059715271,,
,2.3255757993430494e-06,24453,,,
171,,24453,,1.926315188407898,
,2.3255757993430494e-06,24454,,,
171,,24454,,3.675553321838379,
,2.3255757993430494e-06,24455,,,
171,,24455,,1.4438966512680054,
,2.3255757993430494e-06,24456,,,
171,,24456,,1.6624422073364258,
,2.3255757993430494e-06,24457,,,
171,,24457,,1.537643551826477,
,2.3255757993430494e-06,24458,,,
171,,24458,,1.4409563541412354,
,2.3255757993430494e-06,24459,,,
171,,24459,,1.0439926385879517,
,2.3255757993430494e-06,24460,,,
171,,24460,,1.7746106386184692,
,2.3255757993430494e-06,24461,,,
171,,24461,,1.5779271125793457,
,2.3255757993430494e-06,24462,,,
171,,24462,,2.188771963119507,
,2.3255757993430494e-06,24463,,,
171,,24463,,2.925562858581543,
,2.3255757993430494e-06,24464,,,
171,,24464,,3.972921848297119,
,2.3255757993430494e-06,24465,,,
171,,24465,,4.9300618171691895,
,2.3255757993430494e-06,24466,,,
171,,24466,,2.991814136505127,
,2.3255757993430494e-06,24467,,,
171,,24467,,3.2810630798339844,
,2.3255757993430494e-06,24468,,,
171,,24468,,1.6681634187698364,
,2.3255757993430494e-06,24469,,,
171,,24469,,3.177096366882324,
,2.3255757993430494e-06,24470,,,
171,,24470,,1.259966254234314,
,2.3255757993430494e-06,24471,,,
171,,24471,,4.293454647064209,
,2.3255757993430494e-06,24472,,,
171,,24472,,1.542424201965332,
,2.3255757993430494e-06,24473,,,
171,,24473,,0.47832125425338745,
,2.3255757993430494e-06,24474,,,
171,,24474,,0.8777205944061279,
,2.3255757993430494e-06,24475,,,
171,,24475,,1.675483226776123,
,2.3255757993430494e-06,24476,,,
171,,24476,,1.9054559469223022,
,2.3255757993430494e-06,24477,,,
171,,24477,,2.5283992290496826,
,2.3255757993430494e-06,24478,,,
171,,24478,,0.5072956681251526,
,2.3255757993430494e-06,24479,,,
171,,24479,,2.6319501399993896,
,2.3255757993430494e-06,24480,,,
171,,24480,,1.6275724172592163,
,2.3255757993430494e-06,24481,,,
171,,24481,,1.5631928443908691,
,2.3255757993430494e-06,24482,,,
171,,24482,,1.1899991035461426,
,2.3255757993430494e-06,24483,,,
171,,24483,,2.667158842086792,
,2.3255757993430494e-06,24484,,,
171,,24484,,3.387559652328491,
,2.3255757993430494e-06,24485,,,
171,,24485,,1.9834898710250854,
,2.3255757993430494e-06,24486,,,
171,,24486,,1.1418824195861816,
,2.3255757993430494e-06,24487,,,
171,,24487,,1.3620524406433105,
,2.3255757993430494e-06,24488,,,
171,,24488,,1.978532075881958,
,2.3255757993430494e-06,24489,,,
171,,24489,,3.1404435634613037,
,2.3255757993430494e-06,24490,,,
171,,24490,,1.4727318286895752,
,2.3255757993430494e-06,24491,,,
171,,24491,,2.556497097015381,
,2.3255757993430494e-06,24492,,,
171,,24492,,3.4276609420776367,
,2.3255757993430494e-06,24493,,,
171,,24493,,1.7637913227081299,
,2.3255757993430494e-06,24494,,,
171,,24494,,2.0597097873687744,
,2.3255757993430494e-06,24495,,,
171,,24495,,1.0758253335952759,
,2.3255757993430494e-06,24496,,,
171,,24496,,0.6938804388046265,
,2.3255757993430494e-06,24497,,,
171,,24497,,1.0686397552490234,
,2.3255757993430494e-06,24498,,,
171,,24498,,1.469559907913208,
,2.3255757993430494e-06,24499,,,
171,,24499,,2.2378599643707275,
,2.3255757993430494e-06,24500,,,
171,,24500,,2.606680393218994,
,2.3255757993430494e-06,24501,,,
171,,24501,,1.1577812433242798,
,2.3255757993430494e-06,24502,,,
171,,24502,,1.6514396667480469,
,2.3255757993430494e-06,24503,,,
171,,24503,,0.580426037311554,
,2.3255757993430494e-06,24504,,,
171,,24504,,0.49250325560569763,
,2.3255757993430494e-06,24505,,,
171,,24505,,4.096007347106934,
,2.3255757993430494e-06,24506,,,
171,,24506,,1.5057340860366821,
,2.3255757993430494e-06,24507,,,
171,,24507,,1.425905466079712,
,2.3255757993430494e-06,24508,,,
171,,24508,,0.947324275970459,
,2.3255757993430494e-06,24509,,,
171,,24509,,1.9888030290603638,
,2.3255757993430494e-06,24510,,,
171,,24510,,0.9818150401115417,
,2.3255757993430494e-06,24511,,,
171,,24511,,2.116852283477783,
,2.3255757993430494e-06,24512,,,
171,,24512,,2.362168550491333,
,2.3255757993430494e-06,24513,,,
171,,24513,,2.029949426651001,
,2.3255757993430494e-06,24514,,,
171,,24514,,1.8421446084976196,
,2.3255757993430494e-06,24515,,,
171,,24515,,0.47537100315093994,
,2.3255757993430494e-06,24516,,,
171,,24516,,2.664259433746338,
,2.3255757993430494e-06,24517,,,
171,,24517,,1.9976567029953003,
,2.3255757993430494e-06,24518,,,
171,,24518,,2.1390464305877686,
,2.3255757993430494e-06,24519,,,
171,,24519,,0.9635759592056274,
,2.3255757993430494e-06,24520,,,
171,,24520,,0.9125237464904785,
,2.3255757993430494e-06,24521,,,
171,,24521,,3.4595463275909424,
,2.3255757993430494e-06,24522,,,
171,,24522,,1.6185693740844727,
,2.3255757993430494e-06,24523,,,
171,,24523,,0.7572754621505737,
,2.3255757993430494e-06,24524,,,
171,,24524,,1.3181432485580444,
,2.3255757993430494e-06,24525,,,
171,,24525,,1.1458775997161865,
,2.3255757993430494e-06,24526,,,
171,,24526,,0.8270903825759888,
,2.3255757993430494e-06,24527,,,
171,,24527,,2.4583261013031006,
,2.3255757993430494e-06,24528,,,
171,,24528,,3.4566853046417236,
,2.3255757993430494e-06,24529,,,
171,,24529,,1.2574177980422974,
,2.3255757993430494e-06,24530,,,
171,,24530,,2.153815746307373,
,2.3255757993430494e-06,24531,,,
171,,24531,,0.8176690340042114,
,2.3255757993430494e-06,24532,,,
171,,24532,,0.5633739233016968,
,2.3255757993430494e-06,24533,,,
171,,24533,,1.2255107164382935,
,2.3255757993430494e-06,24534,,,
171,,24534,,0.9304724931716919,
,2.3255757993430494e-06,24535,,,
171,,24535,,0.9195646047592163,
,2.3255757993430494e-06,24536,,,
171,,24536,,1.532973051071167,
,2.3255757993430494e-06,24537,,,
171,,24537,,2.6065640449523926,
,2.3255757993430494e-06,24538,,,
171,,24538,,1.9595280885696411,
,2.3255757993430494e-06,24539,,,
171,,24539,,1.6373610496520996,
,2.3255757993430494e-06,24540,,,
171,,24540,,1.2109310626983643,
,2.3255757993430494e-06,24541,,,
171,,24541,,2.236966371536255,
,2.3255757993430494e-06,24542,,,
171,,24542,,2.1798617839813232,
,2.3255757993430494e-06,24543,,,
171,,24543,,0.814723789691925,
,2.3255757993430494e-06,24544,,,
171,,24544,,1.8090832233428955,
,2.3255757993430494e-06,24545,,,
171,,24545,,1.0325281620025635,
,2.3255757993430494e-06,24546,,,
171,,24546,,3.3144192695617676,
,2.3255757993430494e-06,24547,,,
171,,24547,,0.5207932591438293,
,2.3255757993430494e-06,24548,,,
171,,24548,,0.7056644558906555,
,2.3255757993430494e-06,24549,,,
171,,24549,,1.5117597579956055,
,2.3255757993430494e-06,24550,,,
171,,24550,,1.5940394401550293,
,2.3255757993430494e-06,24551,,,
171,,24551,,1.3875110149383545,
,2.3255757993430494e-06,24552,,,
171,,24552,,1.355449914932251,
,2.3255757993430494e-06,24553,,,
171,,24553,,1.4505048990249634,
,2.3255757993430494e-06,24554,,,
171,,24554,,0.20186573266983032,
,2.3255757993430494e-06,24555,,,
171,,24555,,1.0519318580627441,
,2.3255757993430494e-06,24556,,,
171,,24556,,2.455805540084839,
,2.3255757993430494e-06,24557,,,
171,,24557,,0.6330572366714478,
,2.3255757993430494e-06,24558,,,
171,,24558,,1.8015766143798828,
,2.3255757993430494e-06,24559,,,
171,,24559,,1.8431905508041382,
,2.3255757993430494e-06,24560,,,
171,,24560,,1.6899560689926147,
,2.3255757993430494e-06,24561,,,
171,,24561,,0.8844848871231079,
,2.3255757993430494e-06,24562,,,
171,,24562,,2.079089403152466,
,2.3255757993430494e-06,24563,,,
171,,24563,,0.5757589936256409,
,2.3255757993430494e-06,24564,,,
171,,24564,,1.0364350080490112,
,2.3255757993430494e-06,24565,,,
171,,24565,,2.262561559677124,
,2.3255757993430494e-06,24566,,,
171,,24566,,2.5152440071105957,
,2.3255757993430494e-06,24567,,,
171,,24567,,2.5594985485076904,
,2.3255757993430494e-06,24568,,,
171,,24568,,2.291308879852295,
,2.3255757993430494e-06,24569,,,
171,,24569,,1.6165646314620972,
,2.3255757993430494e-06,24570,,,
171,,24570,,1.1079039573669434,
,2.3255757993430494e-06,24571,,,
171,,24571,,1.5700467824935913,
,2.3255757993430494e-06,24572,,,
171,,24572,,0.5806497931480408,
,2.3255757993430494e-06,24573,,,
171,,24573,,1.108243465423584,
,2.3255757993430494e-06,24574,,,
171,,24574,,2.2895326614379883,
,2.3255757993430494e-06,24575,,,
171,,24575,,1.9600050449371338,
,2.3255757993430494e-06,24576,,,
171,,24576,,0.9407001733779907,
,2.3255757993430494e-06,24577,,,
171,,24577,,2.1283857822418213,
,2.3255757993430494e-06,24578,,,
171,,24578,,1.5161545276641846,
,2.3255757993430494e-06,24579,,,
171,,24579,,0.6661067008972168,
,2.3255757993430494e-06,24580,,,
171,,24580,,2.15423321723938,
,2.3255757993430494e-06,24581,,,
171,,24581,,1.1540324687957764,
,2.3255757993430494e-06,24582,,,
171,,24582,,0.5955419540405273,
,2.3255757993430494e-06,24583,,,
